Train_ID,Route,Date,Passenger_Count,Seat_Capacity,Num_Coaches,Platform,Delay_Minutes,Weekend
12004,Bangalore-Mumbai,2025-05-16,728,900,18,6,16,0
12005,Chennai-Kolkata,2025-05-16,590,1100,22,7,9,0
12006,Delhi-Hyderabad,2025-05-16,784,1100,22,1,4,0
12001,Delhi-Mumbai,2025-05-17,694,1000,20,7,19,1
12002,Delhi-Kolkata,2025-05-17,735,900,18,7,8,1
12003,Hyderabad-Chennai,2025-05-17,999,1000,20,2,13,1
12004,Bangalore-Mumbai,2025-05-17,617,1100,22,6,1,1
12005,Chennai-Kolkata,2025-05-17,888,1100,22,8,16,1
12006,Delhi-Hyderabad,2025-05-17,851,1100,22,8,12,1
12001,Delhi-Mumbai,2025-05-18,1080,900,18,4,11,1
12002,Delhi-Kolkata,2025-05-18,1061,1000,20,2,7,1
12003,Hyderabad-Chennai,2025-05-18,1101,900,18,7,3,1
12004,Bangalore-Mumbai,2025-05-18,626,900,18,7,13,1
12005,Chennai-Kolkata,2025-05-18,945,900,18,6,16,1
12006,Delhi-Hyderabad,2025-05-18,762,1000,20,7,7,1
12001,Delhi-Mumbai,2025-05-19,832,900,18,1,1,0
12002,Delhi-Kolkata,2025-05-19,892,1100,22,8,4,0
12003,Hyderabad-Chennai,2025-05-19,529,900,18,4,10,0
12004,Bangalore-Mumbai,2025-05-19,751,900,18,4,4,0
12005,Chennai-Kolkata,2025-05-19,758,900,18,5,8,0
12006,Delhi-Hyderabad,2025-05-19,483,900,18,2,20,0
12001,Delhi-Mumbai,2025-05-20,715,900,18,6,9,0
12002,Delhi-Kolkata,2025-05-20,782,1100,22,3,10,0
12003,Hyderabad-Chennai,2025-05-20,651,900,18,3,7,0
12004,Bangalore-Mumbai,2025-05-20,607,1000,20,4,11,0
12005,Chennai-Kolkata,2025-05-20,618,1000,20,3,13,0
12006,Delhi-Hyderabad,2025-05-20,767,1100,22,7,10,0
12001,Delhi-Mumbai,2025-05-21,842,1100,22,1,5,0
12002,Delhi-Kolkata,2025-05-21,456,1000,20,1,15,0
12003,Hyderabad-Chennai,2025-05-21,692,1100,22,8,11,0
12004,Bangalore-Mumbai,2025-05-21,417,1000,20,8,11,0
12005,Chennai-Kolkata,2025-05-21,701,1100,22,3,14,0
12006,Delhi-Hyderabad,2025-05-21,644,900,18,7,6,0
12001,Delhi-Mumbai,2025-05-22,581,1100,22,3,14,0
12002,Delhi-Kolkata,2025-05-22,395,900,18,5,14,0
12003,Hyderabad-Chennai,2025-05-22,558,900,18,1,14,0
12004,Bangalore-Mumbai,2025-05-22,380,1000,20,6,11,0
12005,Chennai-Kolkata,2025-05-22,686,900,18,2,10,0
12006,Delhi-Hyderabad,2025-05-22,620,1100,22,4,4,0
12001,Delhi-Mumbai,2025-05-23,516,1000,20,1,15,0
12002,Delhi-Kolkata,2025-05-23,736,900,18,3,9,0
12003,Hyderabad-Chennai,2025-05-23,789,1000,20,5,8,0
12004,Bangalore-Mumbai,2025-05-23,746,1000,20,8,9,0
12005,Chennai-Kolkata,2025-05-23,614,1000,20,7,8,0
12006,Delhi-Hyderabad,2025-05-23,639,1000,20,6,17,0
12001,Delhi-Mumbai,2025-05-24,987,900,18,3,5,1
12002,Delhi-Kolkata,2025-05-24,753,900,18,4,6,1
12003,Hyderabad-Chennai,2025-05-24,929,900,18,4,10,1
12004,Bangalore-Mumbai,2025-05-24,805,1100,22,1,12,1
12005,Chennai-Kolkata,2025-05-24,966,1000,20,1,4,1
12006,Delhi-Hyderabad,2025-05-24,732,1000,20,5,11,1
12001,Delhi-Mumbai,2025-05-25,660,900,18,8,11,1
12002,Delhi-Kolkata,2025-05-25,668,1100,22,1,6,1
12003,Hyderabad-Chennai,2025-05-25,888,900,18,1,10,1
12004,Bangalore-Mumbai,2025-05-25,702,900,18,6,10,1
12005,Chennai-Kolkata,2025-05-25,809,1100,22,3,0,1
12006,Delhi-Hyderabad,2025-05-25,862,900,18,3,15,1
12001,Delhi-Mumbai,2025-05-26,718,900,18,2,4,0
12002,Delhi-Kolkata,2025-05-26,517,1000,20,8,14,0
12003,Hyderabad-Chennai,2025-05-26,701,900,18,4,0,0
12004,Bangalore-Mumbai,2025-05-26,472,900,18,7,8,0
12005,Chennai-Kolkata,2025-05-26,547,1000,20,3,3,0
12006,Delhi-Hyderabad,2025-05-26,734,900,18,7,13,0
12001,Delhi-Mumbai,2025-05-27,921,900,18,8,10,0
12002,Delhi-Kolkata,2025-05-27,758,1000,20,4,0,0
12003,Hyderabad-Chennai,2025-05-27,584,1000,20,6,7,0
12004,Bangalore-Mumbai,2025-05-27,837,1100,22,1,11,0
12005,Chennai-Kolkata,2025-05-27,632,1000,20,4,12,0
12006,Delhi-Hyderabad,2025-05-27,678,900,18,5,4,0
12001,Delhi-Mumbai,2025-05-28,609,1100,22,3,15,0
12002,Delhi-Kolkata,2025-05-28,910,1100,22,7,9,0
12003,Hyderabad-Chennai,2025-05-28,673,1100,22,4,10,0
12004,Bangalore-Mumbai,2025-05-28,640,900,18,3,8,0
12005,Chennai-Kolkata,2025-05-28,454,1100,22,1,10,0
12006,Delhi-Hyderabad,2025-05-28,723,900,18,4,10,0
12001,Delhi-Mumbai,2025-05-29,635,1000,20,1,14,0
12002,Delhi-Kolkata,2025-05-29,513,1100,22,7,8,0
12003,Hyderabad-Chennai,2025-05-29,455,1100,22,3,16,0
12004,Bangalore-Mumbai,2025-05-29,663,1100,22,1,10,0
12005,Chennai-Kolkata,2025-05-29,621,1000,20,4,14,0
12006,Delhi-Hyderabad,2025-05-29,877,1000,20,3,9,0
12001,Delhi-Mumbai,2025-05-30,617,900,18,5,8,0
12002,Delhi-Kolkata,2025-05-30,720,1000,20,7,11,0
12003,Hyderabad-Chennai,2025-05-30,500,1100,22,8,10,0
12004,Bangalore-Mumbai,2025-05-30,394,1100,22,8,10,0
12005,Chennai-Kolkata,2025-05-30,670,1000,20,3,12,0
12006,Delhi-Hyderabad,2025-05-30,487,900,18,6,18,0
12001,Delhi-Mumbai,2025-05-31,746,1000,20,5,9,1
12002,Delhi-Kolkata,2025-05-31,892,1100,22,1,19,1
12003,Hyderabad-Chennai,2025-05-31,1050,1100,22,1,7,1
12004,Bangalore-Mumbai,2025-05-31,782,900,18,3,14,1
12005,Chennai-Kolkata,2025-05-31,819,1000,20,8,10,1
12006,Delhi-Hyderabad,2025-05-31,733,1000,20,7,19,1
12001,Delhi-Mumbai,2025-06-01,661,900,18,4,13,1
12002,Delhi-Kolkata,2025-06-01,896,1100,22,4,10,1
12003,Hyderabad-Chennai,2025-06-01,743,900,18,1,0,1
12004,Bangalore-Mumbai,2025-06-01,736,1100,22,3,13,1
12005,Chennai-Kolkata,2025-06-01,841,900,18,8,17,1
12006,Delhi-Hyderabad,2025-06-01,827,900,18,1,1,1
12001,Delhi-Mumbai,2025-06-02,554,900,18,6,14,0
12002,Delhi-Kolkata,2025-06-02,565,900,18,4,4,0
12003,Hyderabad-Chennai,2025-06-02,545,1000,20,6,7,0
12004,Bangalore-Mumbai,2025-06-02,734,1100,22,1,7,0
12005,Chennai-Kolkata,2025-06-02,772,1000,20,2,12,0
12006,Delhi-Hyderabad,2025-06-02,763,1000,20,3,18,0
12001,Delhi-Mumbai,2025-06-03,839,1000,20,4,7,0
12002,Delhi-Kolkata,2025-06-03,811,1100,22,8,4,0
12003,Hyderabad-Chennai,2025-06-03,708,900,18,5,9,0
12004,Bangalore-Mumbai,2025-06-03,628,1100,22,8,14,0
12005,Chennai-Kolkata,2025-06-03,604,900,18,6,12,0
12006,Delhi-Hyderabad,2025-06-03,475,1100,22,5,18,0
12001,Delhi-Mumbai,2025-06-04,603,1100,22,6,16,0
12002,Delhi-Kolkata,2025-06-04,432,1100,22,1,4,0
12003,Hyderabad-Chennai,2025-06-04,535,1000,20,3,8,0
12004,Bangalore-Mumbai,2025-06-04,716,1000,20,8,0,0
12005,Chennai-Kolkata,2025-06-04,751,1100,22,4,6,0
12006,Delhi-Hyderabad,2025-06-04,588,900,18,3,8,0
12001,Delhi-Mumbai,2025-06-05,635,1000,20,1,6,0
12002,Delhi-Kolkata,2025-06-05,699,1100,22,7,14,0
12003,Hyderabad-Chennai,2025-06-05,533,1100,22,2,4,0
12004,Bangalore-Mumbai,2025-06-05,572,900,18,8,11,0
12005,Chennai-Kolkata,2025-06-05,614,1000,20,8,10,0
12006,Delhi-Hyderabad,2025-06-05,665,1000,20,1,4,0
12001,Delhi-Mumbai,2025-06-06,468,1100,22,8,10,0
12002,Delhi-Kolkata,2025-06-06,897,1000,20,4,8,0
12003,Hyderabad-Chennai,2025-06-06,732,1000,20,2,12,0
12004,Bangalore-Mumbai,2025-06-06,499,1000,20,6,0,0
12005,Chennai-Kolkata,2025-06-06,637,900,18,8,18,0
12006,Delhi-Hyderabad,2025-06-06,634,900,18,5,5,0
12001,Delhi-Mumbai,2025-06-07,708,1000,20,4,12,1
12002,Delhi-Kolkata,2025-06-07,717,900,18,3,20,1
12003,Hyderabad-Chennai,2025-06-07,701,1100,22,6,19,1
12004,Bangalore-Mumbai,2025-06-07,625,1100,22,5,11,1
12005,Chennai-Kolkata,2025-06-07,744,1000,20,3,10,1
12006,Delhi-Hyderabad,2025-06-07,1020,900,18,4,10,1
12001,Delhi-Mumbai,2025-06-08,685,1000,20,3,12,1
12002,Delhi-Kolkata,2025-06-08,810,900,18,3,11,1
12003,Hyderabad-Chennai,2025-06-08,731,1000,20,4,6,1
12004,Bangalore-Mumbai,2025-06-08,668,1100,22,8,13,1
12005,Chennai-Kolkata,2025-06-08,717,1000,20,4,14,1
12006,Delhi-Hyderabad,2025-06-08,837,1100,22,8,9,1
12001,Delhi-Mumbai,2025-06-09,586,1100,22,1,13,0
12002,Delhi-Kolkata,2025-06-09,653,1100,22,8,2,0
12003,Hyderabad-Chennai,2025-06-09,512,900,18,4,6,0
12004,Bangalore-Mumbai,2025-06-09,506,1100,22,1,16,0
12005,Chennai-Kolkata,2025-06-09,718,1100,22,2,12,0
12006,Delhi-Hyderabad,2025-06-09,596,1100,22,1,12,0
12001,Delhi-Mumbai,2025-06-10,700,1000,20,3,5,0
12002,Delhi-Kolkata,2025-06-10,658,1100,22,5,11,0
12003,Hyderabad-Chennai,2025-06-10,668,1100,22,8,13,0
12004,Bangalore-Mumbai,2025-06-10,498,1000,20,4,15,0
12005,Chennai-Kolkata,2025-06-10,755,900,18,7,8,0
12006,Delhi-Hyderabad,2025-06-10,534,1100,22,2,0,0
12001,Delhi-Mumbai,2025-06-11,543,900,18,5,10,0
12002,Delhi-Kolkata,2025-06-11,720,1100,22,7,15,0
12003,Hyderabad-Chennai,2025-06-11,539,1100,22,5,6,0
12004,Bangalore-Mumbai,2025-06-11,572,1000,20,5,8,0
12005,Chennai-Kolkata,2025-06-11,745,1100,22,2,6,0
12006,Delhi-Hyderabad,2025-06-11,399,900,18,3,6,0
12001,Delhi-Mumbai,2025-06-12,585,1000,20,3,11,0
12002,Delhi-Kolkata,2025-06-12,510,900,18,3,2,0
12003,Hyderabad-Chennai,2025-06-12,687,900,18,7,4,0
12004,Bangalore-Mumbai,2025-06-12,403,900,18,6,8,0
12005,Chennai-Kolkata,2025-06-12,518,1000,20,8,7,0
12006,Delhi-Hyderabad,2025-06-12,568,1100,22,4,12,0
12001,Delhi-Mumbai,2025-06-13,897,1000,20,2,2,0
12002,Delhi-Kolkata,2025-06-13,456,1000,20,8,3,0
12003,Hyderabad-Chennai,2025-06-13,680,900,18,6,16,0
12004,Bangalore-Mumbai,2025-06-13,667,1100,22,6,9,0
12005,Chennai-Kolkata,2025-06-13,489,900,18,2,9,0
12006,Delhi-Hyderabad,2025-06-13,489,1000,20,1,14,0
12001,Delhi-Mumbai,2025-06-14,924,900,18,3,9,1
12002,Delhi-Kolkata,2025-06-14,1062,900,18,7,2,1
12003,Hyderabad-Chennai,2025-06-14,745,1100,22,6,4,1
12004,Bangalore-Mumbai,2025-06-14,901,1000,20,2,4,1
12005,Chennai-Kolkata,2025-06-14,791,1100,22,3,11,1
12006,Delhi-Hyderabad,2025-06-14,943,1100,22,4,5,1
12001,Delhi-Mumbai,2025-06-15,574,1100,22,2,12,1
12002,Delhi-Kolkata,2025-06-15,881,900,18,4,5,1
12003,Hyderabad-Chennai,2025-06-15,858,1100,22,3,6,1
12004,Bangalore-Mumbai,2025-06-15,804,1100,22,7,15,1
12005,Chennai-Kolkata,2025-06-15,735,1000,20,1,5,1
12006,Delhi-Hyderabad,2025-06-15,689,900,18,5,4,1
12001,Delhi-Mumbai,2025-06-16,780,1100,22,8,9,0
12002,Delhi-Kolkata,2025-06-16,460,900,18,4,14,0
12003,Hyderabad-Chennai,2025-06-16,702,1000,20,5,11,0
12004,Bangalore-Mumbai,2025-06-16,856,900,18,6,14,0
12005,Chennai-Kolkata,2025-06-16,421,1100,22,6,10,0
12006,Delhi-Hyderabad,2025-06-16,529,1100,22,3,5,0
12001,Delhi-Mumbai,2025-06-17,714,1000,20,8,10,0
12002,Delhi-Kolkata,2025-06-17,687,1100,22,3,19,0
12003,Hyderabad-Chennai,2025-06-17,518,900,18,8,11,0
12004,Bangalore-Mumbai,2025-06-17,628,1000,20,7,13,0
12005,Chennai-Kolkata,2025-06-17,556,900,18,4,11,0
12006,Delhi-Hyderabad,2025-06-17,573,900,18,2,9,0
12001,Delhi-Mumbai,2025-06-18,606,900,18,6,15,0
12002,Delhi-Kolkata,2025-06-18,592,1000,20,8,6,0
12003,Hyderabad-Chennai,2025-06-18,651,1000,20,6,6,0
12004,Bangalore-Mumbai,2025-06-18,497,1000,20,4,0,0
12005,Chennai-Kolkata,2025-06-18,581,1000,20,3,11,0
12006,Delhi-Hyderabad,2025-06-18,480,1100,22,6,8,0
12001,Delhi-Mumbai,2025-06-19,708,1000,20,5,2,0
12002,Delhi-Kolkata,2025-06-19,732,1100,22,6,0,0
12003,Hyderabad-Chennai,2025-06-19,509,900,18,7,12,0
12004,Bangalore-Mumbai,2025-06-19,740,1000,20,8,14,0
12005,Chennai-Kolkata,2025-06-19,778,1100,22,7,20,0
12006,Delhi-Hyderabad,2025-06-19,515,1000,20,7,18,0
12001,Delhi-Mumbai,2025-06-20,641,1100,22,8,10,0
12002,Delhi-Kolkata,2025-06-20,564,1100,22,7,10,0
12003,Hyderabad-Chennai,2025-06-20,707,1000,20,3,5,0
12004,Bangalore-Mumbai,2025-06-20,782,1100,22,3,10,0
12005,Chennai-Kolkata,2025-06-20,840,1100,22,1,17,0
12006,Delhi-Hyderabad,2025-06-20,731,1100,22,1,16,0
12001,Delhi-Mumbai,2025-06-21,1022,900,18,3,9,1
12002,Delhi-Kolkata,2025-06-21,761,900,18,7,17,1
12003,Hyderabad-Chennai,2025-06-21,993,900,18,8,2,1
12004,Bangalore-Mumbai,2025-06-21,832,900,18,8,0,1
12005,Chennai-Kolkata,2025-06-21,889,1000,20,4,6,1
12006,Delhi-Hyderabad,2025-06-21,915,900,18,8,9,1
12001,Delhi-Mumbai,2025-06-22,925,900,18,5,18,1
12002,Delhi-Kolkata,2025-06-22,1022,900,18,5,13,1
12003,Hyderabad-Chennai,2025-06-22,926,1000,20,3,15,1
12004,Bangalore-Mumbai,2025-06-22,724,900,18,4,12,1
12005,Chennai-Kolkata,2025-06-22,788,1100,22,2,6,1
12006,Delhi-Hyderabad,2025-06-22,851,1000,20,3,16,1
12001,Delhi-Mumbai,2025-06-23,559,900,18,1,11,0
12002,Delhi-Kolkata,2025-06-23,778,900,18,4,26,0
12003,Hyderabad-Chennai,2025-06-23,829,1100,22,2,4,0
12004,Bangalore-Mumbai,2025-06-23,597,1000,20,5,9,0
12005,Chennai-Kolkata,2025-06-23,474,1100,22,7,7,0
12006,Delhi-Hyderabad,2025-06-23,683,900,18,1,1,0
12001,Delhi-Mumbai,2025-06-24,903,1100,22,6,10,0
12002,Delhi-Kolkata,2025-06-24,623,900,18,6,9,0
12003,Hyderabad-Chennai,2025-06-24,739,900,18,3,25,0
12004,Bangalore-Mumbai,2025-06-24,557,1000,20,8,14,0
12005,Chennai-Kolkata,2025-06-24,746,1000,20,2,15,0
12006,Delhi-Hyderabad,2025-06-24,713,1100,22,8,9,0
12001,Delhi-Mumbai,2025-06-25,736,1100,22,2,11,0
12002,Delhi-Kolkata,2025-06-25,718,1100,22,8,16,0
12003,Hyderabad-Chennai,2025-06-25,698,1000,20,7,14,0
12004,Bangalore-Mumbai,2025-06-25,903,1100,22,5,6,0
12005,Chennai-Kolkata,2025-06-25,757,1100,22,3,7,0
12006,Delhi-Hyderabad,2025-06-25,557,1100,22,7,16,0
12001,Delhi-Mumbai,2025-06-26,423,1000,20,8,9,0
12002,Delhi-Kolkata,2025-06-26,481,1100,22,1,16,0
12003,Hyderabad-Chennai,2025-06-26,797,1000,20,1,8,0
12004,Bangalore-Mumbai,2025-06-26,488,1100,22,3,14,0
12005,Chennai-Kolkata,2025-06-26,714,1100,22,1,14,0
12006,Delhi-Hyderabad,2025-06-26,628,1100,22,3,3,0
12001,Delhi-Mumbai,2025-06-27,538,1100,22,6,10,0
12002,Delhi-Kolkata,2025-06-27,830,1100,22,5,2,0
12003,Hyderabad-Chennai,2025-06-27,479,900,18,1,3,0
12004,Bangalore-Mumbai,2025-06-27,605,900,18,2,10,0
12005,Chennai-Kolkata,2025-06-27,623,1100,22,8,8,0
12006,Delhi-Hyderabad,2025-06-27,748,1000,20,3,12,0
12001,Delhi-Mumbai,2025-06-28,936,1000,20,1,11,1
12002,Delhi-Kolkata,2025-06-28,1010,1100,22,1,13,1
12003,Hyderabad-Chennai,2025-06-28,745,1000,20,1,11,1
12004,Bangalore-Mumbai,2025-06-28,672,1000,20,1,10,1
12005,Chennai-Kolkata,2025-06-28,948,1100,22,3,7,1
12006,Delhi-Hyderabad,2025-06-28,1042,900,18,3,8,1
12001,Delhi-Mumbai,2025-06-29,750,900,18,5,14,1
12002,Delhi-Kolkata,2025-06-29,815,1000,20,3,8,1
12003,Hyderabad-Chennai,2025-06-29,955,1100,22,8,18,1
12004,Bangalore-Mumbai,2025-06-29,730,1000,20,6,17,1
12005,Chennai-Kolkata,2025-06-29,936,1000,20,5,4,1
12006,Delhi-Hyderabad,2025-06-29,1018,900,18,2,2,1
12001,Delhi-Mumbai,2025-06-30,464,1100,22,4,5,0
12002,Delhi-Kolkata,2025-06-30,702,1100,22,6,6,0
12003,Hyderabad-Chennai,2025-06-30,571,1100,22,7,10,0
12004,Bangalore-Mumbai,2025-06-30,513,1100,22,7,11,0
12005,Chennai-Kolkata,2025-06-30,539,1100,22,5,13,0
12006,Delhi-Hyderabad,2025-06-30,800,1100,22,7,21,0
12001,Delhi-Mumbai,2025-07-01,773,1000,20,3,16,0
12002,Delhi-Kolkata,2025-07-01,659,1100,22,2,12,0
12003,Hyderabad-Chennai,2025-07-01,521,900,18,3,19,0
12004,Bangalore-Mumbai,2025-07-01,508,1000,20,6,10,0
12005,Chennai-Kolkata,2025-07-01,467,900,18,2,9,0
12006,Delhi-Hyderabad,2025-07-01,719,1100,22,1,9,0
12001,Delhi-Mumbai,2025-07-02,666,900,18,3,9,0
12002,Delhi-Kolkata,2025-07-02,434,1100,22,8,18,0
12003,Hyderabad-Chennai,2025-07-02,393,1100,22,8,13,0
12004,Bangalore-Mumbai,2025-07-02,437,900,18,6,6,0
12005,Chennai-Kolkata,2025-07-02,491,1000,20,1,11,0
12006,Delhi-Hyderabad,2025-07-02,496,900,18,5,16,0
12001,Delhi-Mumbai,2025-07-03,778,900,18,2,17,0
12002,Delhi-Kolkata,2025-07-03,479,900,18,1,17,0
12003,Hyderabad-Chennai,2025-07-03,736,1100,22,2,15,0
12004,Bangalore-Mumbai,2025-07-03,683,900,18,6,14,0
12005,Chennai-Kolkata,2025-07-03,608,1100,22,7,7,0
12006,Delhi-Hyderabad,2025-07-03,669,900,18,8,8,0
12001,Delhi-Mumbai,2025-07-04,774,900,18,3,0,0
12002,Delhi-Kolkata,2025-07-04,838,1100,22,2,5,0
12003,Hyderabad-Chennai,2025-07-04,663,1100,22,5,7,0
12004,Bangalore-Mumbai,2025-07-04,631,900,18,2,10,0
12005,Chennai-Kolkata,2025-07-04,581,1100,22,7,14,0
12006,Delhi-Hyderabad,2025-07-04,609,1000,20,5,11,0
12001,Delhi-Mumbai,2025-07-05,799,1000,20,5,6,1
12002,Delhi-Kolkata,2025-07-05,659,1100,22,7,9,1
12003,Hyderabad-Chennai,2025-07-05,674,1100,22,6,8,1
12004,Bangalore-Mumbai,2025-07-05,979,900,18,3,16,1
12005,Chennai-Kolkata,2025-07-05,621,1100,22,5,11,1
12006,Delhi-Hyderabad,2025-07-05,912,1100,22,8,6,1
12001,Delhi-Mumbai,2025-07-06,736,900,18,6,8,1
12002,Delhi-Kolkata,2025-07-06,954,1000,20,6,5,1
12003,Hyderabad-Chennai,2025-07-06,1023,1000,20,5,0,1
12004,Bangalore-Mumbai,2025-07-06,647,900,18,4,9,1
12005,Chennai-Kolkata,2025-07-06,991,1100,22,3,6,1
12006,Delhi-Hyderabad,2025-07-06,726,900,18,8,8,1
12001,Delhi-Mumbai,2025-07-07,475,1100,22,7,9,0
12002,Delhi-Kolkata,2025-07-07,662,900,18,8,9,0
12003,Hyderabad-Chennai,2025-07-07,597,900,18,5,1,0
12004,Bangalore-Mumbai,2025-07-07,743,900,18,2,14,0
12005,Chennai-Kolkata,2025-07-07,812,1000,20,1,13,0
12006,Delhi-Hyderabad,2025-07-07,754,900,18,8,6,0
12001,Delhi-Mumbai,2025-07-08,554,1000,20,8,16,0
12002,Delhi-Kolkata,2025-07-08,784,1000,20,3,2,0
12003,Hyderabad-Chennai,2025-07-08,558,1000,20,1,7,0
12004,Bangalore-Mumbai,2025-07-08,821,900,18,5,10,0
12005,Chennai-Kolkata,2025-07-08,656,1000,20,8,11,0
12006,Delhi-Hyderabad,2025-07-08,892,1100,22,1,9,0
12001,Delhi-Mumbai,2025-07-09,772,1100,22,3,15,0
12002,Delhi-Kolkata,2025-07-09,779,1000,20,1,7,0
12003,Hyderabad-Chennai,2025-07-09,597,1000,20,5,14,0
12004,Bangalore-Mumbai,2025-07-09,755,1100,22,4,13,0
12005,Chennai-Kolkata,2025-07-09,504,1000,20,4,9,0
12006,Delhi-Hyderabad,2025-07-09,505,1000,20,7,14,0
12001,Delhi-Mumbai,2025-07-10,448,1100,22,8,11,0
12002,Delhi-Kolkata,2025-07-10,415,1000,20,3,12,0
12003,Hyderabad-Chennai,2025-07-10,776,900,18,4,12,0
12004,Bangalore-Mumbai,2025-07-10,726,1100,22,8,12,0
12005,Chennai-Kolkata,2025-07-10,913,1000,20,5,14,0
12006,Delhi-Hyderabad,2025-07-10,582,1000,20,3,5,0
12001,Delhi-Mumbai,2025-07-11,819,1000,20,3,6,0
12002,Delhi-Kolkata,2025-07-11,556,900,18,4,10,0
12003,Hyderabad-Chennai,2025-07-11,715,1100,22,1,9,0
12004,Bangalore-Mumbai,2025-07-11,486,900,18,1,11,0
12005,Chennai-Kolkata,2025-07-11,801,1100,22,8,1,0
12006,Delhi-Hyderabad,2025-07-11,578,1100,22,7,8,0
12001,Delhi-Mumbai,2025-07-12,653,1000,20,5,0,1
12002,Delhi-Kolkata,2025-07-12,1036,900,18,3,6,1
12003,Hyderabad-Chennai,2025-07-12,773,1100,22,1,9,1
12004,Bangalore-Mumbai,2025-07-12,662,900,18,3,5,1
12005,Chennai-Kolkata,2025-07-12,903,1100,22,2,12,1
12006,Delhi-Hyderabad,2025-07-12,864,1100,22,2,11,1
12001,Delhi-Mumbai,2025-07-13,672,1100,22,7,12,1
12002,Delhi-Kolkata,2025-07-13,652,900,18,8,12,1
12003,Hyderabad-Chennai,2025-07-13,942,1000,20,1,16,1
12004,Bangalore-Mumbai,2025-07-13,1012,900,18,2,2,1
12005,Chennai-Kolkata,2025-07-13,877,900,18,5,11,1
12006,Delhi-Hyderabad,2025-07-13,844,900,18,5,19,1
12001,Delhi-Mumbai,2025-07-14,774,1100,22,8,9,0
12002,Delhi-Kolkata,2025-07-14,408,1100,22,2,10,0
12003,Hyderabad-Chennai,2025-07-14,437,900,18,3,7,0
12004,Bangalore-Mumbai,2025-07-14,488,900,18,5,13,0
12005,Chennai-Kolkata,2025-07-14,593,1100,22,7,5,0
12006,Delhi-Hyderabad,2025-07-14,711,1000,20,6,7,0
12001,Delhi-Mumbai,2025-07-15,588,900,18,5,8,0
12002,Delhi-Kolkata,2025-07-15,591,1100,22,7,5,0
12003,Hyderabad-Chennai,2025-07-15,766,1100,22,3,4,0
12004,Bangalore-Mumbai,2025-07-15,691,1000,20,5,4,0
12005,Chennai-Kolkata,2025-07-15,670,900,18,3,4,0
12006,Delhi-Hyderabad,2025-07-15,859,900,18,1,5,0
12001,Delhi-Mumbai,2025-07-16,742,1100,22,6,0,0
12002,Delhi-Kolkata,2025-07-16,699,900,18,3,4,0
12003,Hyderabad-Chennai,2025-07-16,547,1000,20,3,8,0
12004,Bangalore-Mumbai,2025-07-16,703,1100,22,3,14,0
12005,Chennai-Kolkata,2025-07-16,666,1000,20,4,18,0
12006,Delhi-Hyderabad,2025-07-16,829,900,18,3,9,0
12001,Delhi-Mumbai,2025-07-17,691,900,18,1,11,0
12002,Delhi-Kolkata,2025-07-17,673,1000,20,3,12,0
12003,Hyderabad-Chennai,2025-07-17,367,900,18,6,21,0
12004,Bangalore-Mumbai,2025-07-17,669,1000,20,6,0,0
12005,Chennai-Kolkata,2025-07-17,495,1000,20,8,8,0
12006,Delhi-Hyderabad,2025-07-17,643,1100,22,6,2,0
12001,Delhi-Mumbai,2025-07-18,693,1100,22,8,6,0
12002,Delhi-Kolkata,2025-07-18,482,1000,20,3,13,0
12003,Hyderabad-Chennai,2025-07-18,716,1000,20,2,8,0
12004,Bangalore-Mumbai,2025-07-18,713,1000,20,8,1,0
12005,Chennai-Kolkata,2025-07-18,600,1100,22,5,18,0
12006,Delhi-Hyderabad,2025-07-18,781,1000,20,4,13,0
12001,Delhi-Mumbai,2025-07-19,919,1000,20,4,12,1
12002,Delhi-Kolkata,2025-07-19,829,900,18,6,5,1
12003,Hyderabad-Chennai,2025-07-19,1055,1000,20,4,21,1
12004,Bangalore-Mumbai,2025-07-19,576,1100,22,4,11,1
12005,Chennai-Kolkata,2025-07-19,1039,1100,22,7,14,1
12006,Delhi-Hyderabad,2025-07-19,956,1100,22,3,19,1
12001,Delhi-Mumbai,2025-07-20,901,1000,20,1,1,1
12002,Delhi-Kolkata,2025-07-20,705,1100,22,4,14,1
12003,Hyderabad-Chennai,2025-07-20,754,1100,22,7,10,1
12004,Bangalore-Mumbai,2025-07-20,733,1100,22,2,1,1
12005,Chennai-Kolkata,2025-07-20,588,900,18,3,16,1
12006,Delhi-Hyderabad,2025-07-20,902,1000,20,2,7,1
12001,Delhi-Mumbai,2025-07-21,777,1000,20,3,11,0
12002,Delhi-Kolkata,2025-07-21,610,1100,22,1,22,0
12003,Hyderabad-Chennai,2025-07-21,698,1100,22,3,0,0
12004,Bangalore-Mumbai,2025-07-21,742,900,18,7,10,0
12005,Chennai-Kolkata,2025-07-21,588,1000,20,6,12,0
12006,Delhi-Hyderabad,2025-07-21,398,1100,22,3,8,0
12001,Delhi-Mumbai,2025-07-22,472,1000,20,7,5,0
12002,Delhi-Kolkata,2025-07-22,787,900,18,4,14,0
12003,Hyderabad-Chennai,2025-07-22,878,900,18,5,4,0
12004,Bangalore-Mumbai,2025-07-22,851,900,18,4,2,0
12005,Chennai-Kolkata,2025-07-22,727,1100,22,2,13,0
12006,Delhi-Hyderabad,2025-07-22,593,1000,20,7,11,0
12001,Delhi-Mumbai,2025-07-23,778,900,18,5,16,0
12002,Delhi-Kolkata,2025-07-23,517,1000,20,5,15,0
